24/04/2025 19:08:09,P-5v7x64tc,TRUE,D_1_7,Support,24,Female,French,A
24/04/2025 19:58:09,P-8r0lc177,TRUE,D_1_7,Support,24,Male,France,A
24/04/2025 19:19:03,P-cz11d4gc,TRUE,D_1_7,Support,25,Male,France ,A
24/04/2025 17:26:18,P-gde5qxvm,TRUE,D_1_7,Support,36,Male,Spain,A
23/04/2025 20:58:59,P-iijcu7xv,TRUE,D_1_7,Support,23,Male,French,A
24/04/2025 20:56:37,P-quztl8tk,TRUE,D_1_7,Support,24,Female,French,A
24/04/2025 12:41:08,P-twstigfy,TRUE,D_1_7,Support,25,Female,France,A
23/04/2025 20:26:10,P-buurtea4,TRUE,D_1_8,Neutral,24,Male,Française,B
24/04/2025 00:05:33,P-ccz4hxwi,TRUE,D_1_8,Blame,25,Male,French,B
23/04/2025 20:26:15,P-hdhnsjnd,TRUE,D_1_8,Neutral,23,Male,Français ,B
24/04/2025 14:38:29,P-wqsbozun,TRUE,D_1_8,Blame,25,Male,French,B
23/04/2025 19:37:35,P-09iohfyd,TRUE,D_1_9,Blame,24,Male,French,A
29/04/2025 22:01:05,P-4spo87q4,TRUE,D_1_9,Blame,24,Female,Française ,A
29/04/2025 23:02:09,P-57supgbn,TRUE,D_1_9,Blame,24,Female,Française ,A
24/04/2025 19:08:54,P-5v7x64tc,TRUE,D_1_9,Neutral,24,Female,French,A
24/04/2025 19:57:19,P-8r0lc177,TRUE,D_1_9,Support,24,Male,France,A
24/04/2025 19:19:38,P-cz11d4gc,TRUE,D_1_9,Neutral,25,Male,France ,A
24/04/2025 17:28:49,P-gde5qxvm,TRUE,D_1_9,Blame,36,Male,Spain,A
23/04/2025 21:00:15,P-iijcu7xv,TRUE,D_1_9,Blame,23,Male,French,A
24/04/2025 20:56:07,P-quztl8tk,TRUE,D_1_9,Blame,24,Female,French,A
24/04/2025 12:38:09,P-twstigfy,TRUE,D_1_9,Blame,25,Female,France,A
23/04/2025 19:37:59,P-09iohfyd,TRUE,D_2_1,Neutral,24,Male,French,A
29/04/2025 22:03:24,P-4spo87q4,TRUE,D_2_1,Blame,24,Female,Française ,A
29/04/2025 23:01:58,P-57supgbn,TRUE,D_2_1,Support,24,Female,Française ,A
24/04/2025 19:05:50,P-5v7x64tc,TRUE,D_2_1,Neutral,24,Female,French,A
24/04/2025 20:00:52,P-8r0lc177,TRUE,D_2_1,Blame,24,Male,France,A
24/04/2025 19:20:12,P-cz11d4gc,TRUE,D_2_1,Neutral,25,Male,France ,A
24/04/2025 17:26:14,P-gde5qxvm,TRUE,D_2_1,Blame,36,Male,Spain,A
23/04/2025 20:59:37,P-iijcu7xv,TRUE,D_2_1,Blame,23,Male,French,A
24/04/2025 20:57:11,P-quztl8tk,TRUE,D_2_1,Support,24,Female,French,A
24/04/2025 12:40:15,P-twstigfy,TRUE,D_2_1,Neutral,25,Female,France,A
23/04/2025 20:27:10,P-buurtea4,TRUE,D_2_10,Blame,24,Male,Française,B
24/04/2025 00:04:21,P-ccz4hxwi,TRUE,D_2_10,Blame,25,Male,French,B
23/04/2025 20:26:05,P-hdhnsjnd,TRUE,D_2_10,Neutral,23,Male,Français ,B
24/04/2025 14:37:59,P-wqsbozun,TRUE,D_2_10,Blame,25,Male,French,B
23/04/2025 20:24:03,P-buurtea4,TRUE,D_2_2,Blame,24,Male,Française,B
24/04/2025 00:06:12,P-ccz4hxwi,TRUE,D_2_2,Blame,25,Male,French,B
23/04/2025 20:33:56,P-hdhnsjnd,TRUE,D_2_2,Neutral,23,Male,Français ,B
24/04/2025 14:37:05,P-wqsbozun,TRUE,D_2_2,Blame,25,Male,French,B
23/04/2025 19:39:08,P-09iohfyd,TRUE,D_2_3,Blame,24,Male,French,A
29/04/2025 22:03:46,P-4spo87q4,TRUE,D_2_3,Blame,24,Female,Française ,A
29/04/2025 23:00:07,P-57supgbn,TRUE,D_2_3,Neutral,24,Female,Française ,A
24/04/2025 19:07:14,P-5v7x64tc,TRUE,D_2_3,Blame,24,Female,French,A
24/04/2025 19:57:37,P-8r0lc177,TRUE,D_2_3,Blame,24,Male,France,A
24/04/2025 19:21:52,P-cz11d4gc,TRUE,D_2_3,Blame,25,Male,France ,A
24/04/2025 17:27:51,P-gde5qxvm,TRUE,D_2_3,Blame,36,Male,Spain,A
23/04/2025 21:00:10,P-iijcu7xv,TRUE,D_2_3,Blame,23,Male,French,A
24/04/2025 20:56:51,P-quztl8tk,TRUE,D_2_3,Blame,24,Female,French,A
24/04/2025 12:39:22,P-twstigfy,TRUE,D_2_3,Blame,25,Female,France,A
23/04/2025 20:26:44,P-buurtea4,TRUE,D_2_4,Blame,24,Male,Française,B
24/04/2025 00:05:02,P-ccz4hxwi,TRUE,D_2_4,Neutral,25,Male,French,B
23/04/2025 20:33:55,P-hdhnsjnd,TRUE,D_2_4,Support,23,Male,Français ,B
24/04/2025 14:37:27,P-wqsbozun,TRUE,D_2_4,Blame,25,Male,French,B
23/04/2025 19:38:39,P-09iohfyd,TRUE,D_2_5,Support,24,Male,French,A
29/04/2025 22:02:09,P-4spo87q4,TRUE,D_2_5,Support,24,Female,Française ,A
29/04/2025 22:59:54,P-57supgbn,TRUE,D_2_5,Support,24,Female,Française ,A
24/04/2025 19:09:13,P-5v7x64tc,TRUE,D_2_5,Support,24,Female,French,A
24/04/2025 20:02:08,P-8r0lc177,TRUE,D_2_5,Support,24,Male,France,A
24/04/2025 19:18:20,P-cz11d4gc,TRUE,D_2_5,Support,25,Male,France ,A
24/04/2025 17:28:52,P-gde5qxvm,TRUE,D_2_5,Support,36,Male,Spain,A
23/04/2025 20:58:49,P-iijcu7xv,TRUE,D_2_5,Support,23,Male,French,A
24/04/2025 20:55:45,P-quztl8tk,TRUE,D_2_5,Support,24,Female,French,A
24/04/2025 12:38:22,P-twstigfy,TRUE,D_2_5,Support,25,Female,France,A
23/04/2025 20:26:34,P-buurtea4,TRUE,D_2_6,Support,24,Male,Française,B
24/04/2025 00:07:06,P-ccz4hxwi,TRUE,D_2_6,Support,25,Male,French,B
23/04/2025 20:32:26,P-hdhnsjnd,TRUE,D_2_6,Support,23,Male,Français ,B
24/04/2025 14:39:08,P-wqsbozun,TRUE,D_2_6,Support,25,Male,French,B
23/04/2025 19:38:17,P-09iohfyd,TRUE,D_2_7,Support,24,Male,French,A
29/04/2025 22:03:07,P-4spo87q4,TRUE,D_2_7,Support,24,Female,Française ,A
29/04/2025 22:59:35,P-57supgbn,TRUE,D_2_7,Support,24,Female,Française ,A
24/04/2025 19:06:23,P-5v7x64tc,TRUE,D_2_7,Neutral,24,Female,French,A
24/04/2025 19:58:46,P-8r0lc177,TRUE,D_2_7,Support,24,Male,France,A
24/04/2025 19:20:36,P-cz11d4gc,TRUE,D_2_7,Support,25,Male,France ,A
24/04/2025 17:27:18,P-gde5qxvm,TRUE,D_2_7,Support,36,Male,Spain,A
23/04/2025 21:00:37,P-iijcu7xv,TRUE,D_2_7,Support,23,Male,French,A
24/04/2025 20:57:06,P-quztl8tk,TRUE,D_2_7,Support,24,Female,French,A
24/04/2025 12:41:11,P-twstigfy,TRUE,D_2_7,Support,25,Female,France,A
23/04/2025 20:26:23,P-buurtea4,TRUE,D_2_8,Blame,24,Male,Française,B
24/04/2025 00:06:48,P-ccz4hxwi,TRUE,D_2_8,Blame,25,Male,French,B
23/04/2025 20:31:45,P-hdhnsjnd,TRUE,D_2_8,Blame,23,Male,Français ,B
24/04/2025 14:36:29,P-wqsbozun,TRUE,D_2_8,Blame,25,Male,French,B
23/04/2025 19:39:25,P-09iohfyd,TRUE,D_2_9,Blame,24,Male,French,A
29/04/2025 22:02:48,P-4spo87q4,TRUE,D_2_9,Blame,24,Female,Française ,A
29/04/2025 23:01:02,P-57supgbn,TRUE,D_2_9,Blame,24,Female,Française ,A
24/04/2025 19:08:37,P-5v7x64tc,TRUE,D_2_9,Blame,24,Female,French,A
24/04/2025 19:56:51,P-8r0lc177,TRUE,D_2_9,Blame,24,Male,France,A
24/04/2025 19:21:01,P-cz11d4gc,TRUE,D_2_9,Blame,25,Male,France ,A
24/04/2025 17:28:18,P-gde5qxvm,TRUE,D_2_9,Blame,36,Male,Spain,A
23/04/2025 21:01:07,P-iijcu7xv,TRUE,D_2_9,Blame,23,Male,French,A
24/04/2025 20:54:33,P-quztl8tk,TRUE,D_2_9,Blame,24,Female,French,A
24/04/2025 12:39:41,P-twstigfy,TRUE,D_2_9,Neutral,25,Female,France,A
23/04/2025 19:37:39,P-09iohfyd,TRUE,K_1_1,Support,24,Male,French,A
29/04/2025 22:03:16,P-4spo87q4,TRUE,K_1_1,Support,24,Female,Française ,A
29/04/2025 23:00:07,P-57supgbn,TRUE,K_1_1,Support,24,Female,Française ,A
24/04/2025 19:08:30,P-5v7x64tc,TRUE,K_1_1,Support,24,Female,French,A
24/04/2025 20:01:02,P-8r0lc177,TRUE,K_1_1,Support,24,Male,France,A
24/04/2025 19:20:03,P-cz11d4gc,TRUE,K_1_1,Support,25,Male,France ,A
24/04/2025 17:29:29,P-gde5qxvm,TRUE,K_1_1,Support,36,Male,Spain,A
23/04/2025 21:00:05,P-iijcu7xv,TRUE,K_1_1,Support,23,Male,French,A
24/04/2025 20:55:16,P-quztl8tk,TRUE,K_1_1,Support,24,Female,French,A
24/04/2025 12:40:34,P-twstigfy,TRUE,K_1_1,Support,25,Female,France,A
23/04/2025 20:25:50,P-buurtea4,TRUE,K_1_10,Support,24,Male,Française,B
24/04/2025 00:07:01,P-ccz4hxwi,TRUE,K_1_10,Neutral,25,Male,French,B
23/04/2025 20:29:17,P-hdhnsjnd,TRUE,K_1_10,Support,23,Male,Français ,B
24/04/2025 14:39:18,P-wqsbozun,TRUE,K_1_10,Support,25,Male,French,B
23/04/2025 20:24:10,P-buurtea4,TRUE,K_1_2,Blame,24,Male,Française,B
24/04/2025 00:06:39,P-ccz4hxwi,TRUE,K_1_2,Blame,25,Male,French,B
23/04/2025 20:31:09,P-hdhnsjnd,TRUE,K_1_2,Blame,23,Male,Français ,B
24/04/2025 14:36:19,P-wqsbozun,TRUE,K_1_2,Blame,25,Male,French,B
23/04/2025 19:38:44,P-09iohfyd,TRUE,K_1_3,Blame,24,Male,French,A
29/04/2025 22:03:02,P-4spo87q4,TRUE,K_1_3,Blame,24,Female,Française ,A
29/04/2025 22:58:34,P-57supgbn,TRUE,K_1_3,Blame,24,Female,Française ,A
24/04/2025 19:08:15,P-5v7x64tc,TRUE,K_1_3,Blame,24,Female,French,A
24/04/2025 20:00:04,P-8r0lc177,TRUE,K_1_3,Blame,24,Male,France,A
24/04/2025 19:18:35,P-cz11d4gc,TRUE,K_1_3,Blame,25,Male,France ,A
24/04/2025 17:26:55,P-gde5qxvm,TRUE,K_1_3,Blame,36,Male,Spain,A
23/04/2025 20:59:27,P-iijcu7xv,TRUE,K_1_3,Blame,23,Male,French,A
24/04/2025 20:54:37,P-quztl8tk,TRUE,K_1_3,Neutral,24,Female,French,A
24/04/2025 12:40:06,P-twstigfy,TRUE,K_1_3,Blame,25,Female,France,A
23/04/2025 20:25:47,P-buurtea4,TRUE,K_1_4,Support,24,Male,Française,B
24/04/2025 00:05:28,P-ccz4hxwi,TRUE,K_1_4,Neutral,25,Male,French,B
23/04/2025 20:34:03,P-hdhnsjnd,TRUE,K_1_4,Support,23,Male,Français ,B
24/04/2025 14:36:59,P-wqsbozun,TRUE,K_1_4,Support,25,Male,French,B
23/04/2025 19:37:48,P-09iohfyd,TRUE,K_1_5,Support,24,Male,French,A
29/04/2025 22:02:39,P-4spo87q4,TRUE,K_1_5,Support,24,Female,Française ,A
29/04/2025 23:01:53,P-57supgbn,TRUE,K_1_5,Support,24,Female,Française ,A
24/04/2025 19:07:54,P-5v7x64tc,TRUE,K_1_5,Support,24,Female,French,A
24/04/2025 19:58:40,P-8r0lc177,TRUE,K_1_5,Neutral,24,Male,France,A
24/04/2025 19:19:25,P-cz11d4gc,TRUE,K_1_5,Support,25,Male,France ,A
24/04/2025 17:29:39,P-gde5qxvm,TRUE,K_1_5,Support,36,Male,Spain,A
23/04/2025 21:01:19,P-iijcu7xv,TRUE,K_1_5,Support,23,Male,French,A
24/04/2025 20:54:52,P-quztl8tk,TRUE,K_1_5,Support,24,Female,French,A
24/04/2025 12:38:44,P-twstigfy,TRUE,K_1_5,Neutral,25,Female,France,A
23/04/2025 20:24:14,P-buurtea4,TRUE,K_1_6,Support,24,Male,Française,B
24/04/2025 00:06:31,P-ccz4hxwi,TRUE,K_1_6,Support,25,Male,French,B
23/04/2025 20:30:51,P-hdhnsjnd,TRUE,K_1_6,Support,23,Male,Français ,B
24/04/2025 14:40:34,P-wqsbozun,TRUE,K_1_6,Support,25,Male,French,B
23/04/2025 19:37:52,P-09iohfyd,TRUE,K_1_7,Blame,24,Male,French,A
29/04/2025 22:01:44,P-4spo87q4,TRUE,K_1_7,Blame,24,Female,Française ,A
29/04/2025 23:01:43,P-57supgbn,TRUE,K_1_7,Neutral,24,Female,Française ,A
24/04/2025 19:07:39,P-5v7x64tc,TRUE,K_1_7,Blame,24,Female,French,A
24/04/2025 19:58:04,P-8r0lc177,TRUE,K_1_7,Blame,24,Male,France,A
24/04/2025 19:20:55,P-cz11d4gc,TRUE,K_1_7,Neutral,25,Male,France ,A
24/04/2025 17:28:03,P-gde5qxvm,TRUE,K_1_7,Blame,36,Male,Spain,A
23/04/2025 20:59:43,P-iijcu7xv,TRUE,K_1_7,Blame,23,Male,French,A
24/04/2025 20:56:29,P-quztl8tk,TRUE,K_1_7,Blame,24,Female,French,A
24/04/2025 12:38:17,P-twstigfy,TRUE,K_1_7,Neutral,25,Female,France,A
23/04/2025 20:26:52,P-buurtea4,TRUE,K_1_8,Neutral,24,Male,Française,B
24/04/2025 00:04:56,P-ccz4hxwi,TRUE,K_1_8,Blame,25,Male,French,B
23/04/2025 20:26:36,P-hdhnsjnd,TRUE,K_1_8,Blame,23,Male,Français ,B
24/04/2025 14:38:37,P-wqsbozun,TRUE,K_1_8,Neutral,25,Male,French,B
23/04/2025 19:39:05,P-09iohfyd,TRUE,K_1_9,Blame,24,Male,French,A
29/04/2025 22:01:23,P-4spo87q4,TRUE,K_1_9,Blame,24,Female,Française ,A
29/04/2025 22:59:27,P-57supgbn,TRUE,K_1_9,Support,24,Female,Française ,A
24/04/2025 19:06:35,P-5v7x64tc,TRUE,K_1_9,Support,24,Female,French,A
24/04/2025 19:59:45,P-8r0lc177,TRUE,K_1_9,Blame,24,Male,France,A
24/04/2025 19:21:19,P-cz11d4gc,TRUE,K_1_9,Support,25,Male,France ,A
24/04/2025 17:27:13,P-gde5qxvm,TRUE,K_1_9,Blame,36,Male,Spain,A
23/04/2025 21:00:20,P-iijcu7xv,TRUE,K_1_9,Blame,23,Male,French,A
24/04/2025 20:57:29,P-quztl8tk,TRUE,K_1_9,Blame,24,Female,French,A
24/04/2025 12:40:42,P-twstigfy,TRUE,K_1_9,Neutral,25,Female,France,A
23/04/2025 19:39:31,P-09iohfyd,TRUE,K_2_1,Support,24,Male,French,A
29/04/2025 22:02:29,P-4spo87q4,TRUE,K_2_1,Blame,24,Female,Française ,A
29/04/2025 23:00:29,P-57supgbn,TRUE,K_2_1,Neutral,24,Female,Française ,A
24/04/2025 19:06:04,P-5v7x64tc,TRUE,K_2_1,Support,24,Female,French,A
24/04/2025 19:58:58,P-8r0lc177,TRUE,K_2_1,Support,24,Male,France,A
24/04/2025 19:19:45,P-cz11d4gc,TRUE,K_2_1,Neutral,25,Male,France ,A
24/04/2025 17:27:42,P-gde5qxvm,TRUE,K_2_1,Support,36,Male,Spain,A
23/04/2025 20:59:47,P-iijcu7xv,TRUE,K_2_1,Support,23,Male,French,A
24/04/2025 20:56:13,P-quztl8tk,TRUE,K_2_1,Support,24,Female,French,A
24/04/2025 12:40:51,P-twstigfy,TRUE,K_2_1,Support,25,Female,France,A
23/04/2025 20:27:19,P-buurtea4,TRUE,K_2_10,Blame,24,Male,Française,B
24/04/2025 00:07:11,P-ccz4hxwi,TRUE,K_2_10,Blame,25,Male,French,B
23/04/2025 20:31:33,P-hdhnsjnd,TRUE,K_2_10,Support,23,Male,Français ,B
24/04/2025 14:39:02,P-wqsbozun,TRUE,K_2_10,Neutral,25,Male,French,B
23/04/2025 20:25:43,P-buurtea4,TRUE,K_2_2,Blame,24,Male,Française,B
24/04/2025 00:06:10,P-ccz4hxwi,TRUE,K_2_2,Neutral,25,Male,French,B
23/04/2025 20:31:56,P-hdhnsjnd,TRUE,K_2_2,Blame,23,Male,Français ,B
24/04/2025 14:40:39,P-wqsbozun,TRUE,K_2_2,Neutral,25,Male,French,B
23/04/2025 19:38:58,P-09iohfyd,TRUE,K_2_3,Blame,24,Male,French,A
29/04/2025 22:03:18,P-4spo87q4,TRUE,K_2_3,Blame,24,Female,Française ,A
29/04/2025 23:01:21,P-57supgbn,TRUE,K_2_3,Blame,24,Female,Française ,A
24/04/2025 19:08:44,P-5v7x64tc,TRUE,K_2_3,Blame,24,Female,French,A
24/04/2025 20:01:55,P-8r0lc177,TRUE,K_2_3,Blame,24,Male,France,A
24/04/2025 19:21:22,P-cz11d4gc,TRUE,K_2_3,Blame,25,Male,France ,A
24/04/2025 17:27:31,P-gde5qxvm,TRUE,K_2_3,Blame,36,Male,Spain,A
23/04/2025 21:00:57,P-iijcu7xv,TRUE,K_2_3,Blame,23,Male,French,A
24/04/2025 20:56:58,P-quztl8tk,TRUE,K_2_3,Blame,24,Female,French,A
24/04/2025 12:39:00,P-twstigfy,TRUE,K_2_3,Blame,25,Female,France,A
23/04/2025 20:26:01,P-buurtea4,TRUE,K_2_4,Support,24,Male,Française,B
24/04/2025 00:07:56,P-ccz4hxwi,TRUE,K_2_4,Neutral,25,Male,French,B
23/04/2025 20:27:14,P-hdhnsjnd,TRUE,K_2_4,Support,23,Male,Français ,B
24/04/2025 14:38:14,P-wqsbozun,TRUE,K_2_4,Support,25,Male,French,B
23/04/2025 19:38:27,P-09iohfyd,TRUE,K_2_5,Support,24,Male,French,A
29/04/2025 22:00:41,P-4spo87q4,TRUE,K_2_5,Support,24,Female,Française ,A
29/04/2025 23:01:29,P-57supgbn,TRUE,K_2_5,Support,24,Female,Française ,A
24/04/2025 19:07:20,P-5v7x64tc,TRUE,K_2_5,Support,24,Female,French,A
24/04/2025 20:01:10,P-8r0lc177,TRUE,K_2_5,Support,24,Male,France,A
24/04/2025 19:21:34,P-cz11d4gc,TRUE,K_2_5,Support,25,Male,France ,A
24/04/2025 17:29:33,P-gde5qxvm,TRUE,K_2_5,Support,36,Male,Spain,A
23/04/2025 21:01:11,P-iijcu7xv,TRUE,K_2_5,Support,23,Male,French,A
24/04/2025 20:55:39,P-quztl8tk,TRUE,K_2_5,Support,24,Female,French,A
24/04/2025 12:40:22,P-twstigfy,TRUE,K_2_5,Support,25,Female,France,A
23/04/2025 20:26:38,P-buurtea4,TRUE,K_2_6,Support,24,Male,Française,B
24/04/2025 00:07:50,P-ccz4hxwi,TRUE,K_2_6,Support,25,Male,French,B
23/04/2025 20:29:47,P-hdhnsjnd,TRUE,K_2_6,Support,23,Male,Français ,B
24/04/2025 14:36:04,P-wqsbozun,TRUE,K_2_6,Support,25,Male,French,B
23/04/2025 19:37:26,P-09iohfyd,TRUE,K_2_7,Blame,24,Male,French,A
29/04/2025 22:01:37,P-4spo87q4,TRUE,K_2_7,Blame,24,Female,Française ,A
29/04/2025 23:01:25,P-57supgbn,TRUE,K_2_7,Blame,24,Female,Française ,A
24/04/2025 19:08:26,P-5v7x64tc,TRUE,K_2_7,Blame,24,Female,French,A
24/04/2025 19:59:09,P-8r0lc177,TRUE,K_2_7,Blame,24,Male,France,A
24/04/2025 19:18:27,P-cz11d4gc,TRUE,K_2_7,Blame,25,Male,France ,A
24/04/2025 17:27:36,P-gde5qxvm,TRUE,K_2_7,Blame,36,Male,Spain,A
23/04/2025 20:58:54,P-iijcu7xv,TRUE,K_2_7,Blame,23,Male,French,A
24/04/2025 20:55:02,P-quztl8tk,TRUE,K_2_7,Blame,24,Female,French,A
24/04/2025 12:39:59,P-twstigfy,TRUE,K_2_7,Blame,25,Female,France,A
23/04/2025 20:23:48,P-buurtea4,TRUE,K_2_8,Neutral,24,Male,Française,B
24/04/2025 00:07:21,P-ccz4hxwi,TRUE,K_2_8,Neutral,25,Male,French,B
23/04/2025 20:34:02,P-hdhnsjnd,TRUE,K_2_8,Neutral,23,Male,Français ,B
24/04/2025 14:38:49,P-wqsbozun,TRUE,K_2_8,Support,25,Male,French,B
23/04/2025 19:38:21,P-09iohfyd,TRUE,K_2_9,Neutral,24,Male,French,A
29/04/2025 22:01:51,P-4spo87q4,TRUE,K_2_9,Blame,24,Female,Française ,A
29/04/2025 23:00:12,P-57supgbn,TRUE,K_2_9,Blame,24,Female,Française ,A
24/04/2025 19:07:07,P-5v7x64tc,TRUE,K_2_9,Blame,24,Female,French,A
24/04/2025 20:01:34,P-8r0lc177,TRUE,K_2_9,Blame,24,Male,France,A
24/04/2025 19:20:21,P-cz11d4gc,TRUE,K_2_9,Blame,25,Male,France ,A
24/04/2025 17:27:39,P-gde5qxvm,TRUE,K_2_9,Blame,36,Male,Spain,A
23/04/2025 21:01:02,P-iijcu7xv,TRUE,K_2_9,Blame,23,Male,French,A
24/04/2025 20:55:50,P-quztl8tk,TRUE,K_2_9,Blame,24,Female,French,A
24/04/2025 12:41:22,P-twstigfy,TRUE,K_2_9,Blame,25,Female,France,A
23/04/2025 19:39:18,P-09iohfyd,TRUE,L_1_1,Support,24,Male,French,A
29/04/2025 22:03:49,P-4spo87q4,TRUE,L_1_1,Support,24,Female,Française ,A
29/04/2025 23:01:17,P-57supgbn,TRUE,L_1_1,Support,24,Female,Française ,A
24/04/2025 19:09:04,P-5v7x64tc,TRUE,L_1_1,Support,24,Female,French,A
24/04/2025 20:02:25,P-8r0lc177,TRUE,L_1_1,Support,24,Male,France,A
24/04/2025 19:21:06,P-cz11d4gc,TRUE,L_1_1,Support,25,Male,France ,A
24/04/2025 17:26:41,P-gde5qxvm,TRUE,L_1_1,Support,36,Male,Spain,A
23/04/2025 20:59:02,P-iijcu7xv,TRUE,L_1_1,Support,23,Male,French,A
24/04/2025 20:57:01,P-quztl8tk,TRUE,L_1_1,Support,24,Female,French,A
24/04/2025 12:40:29,P-twstigfy,TRUE,L_1_1,Support,25,Female,France,A
23/04/2025 20:25:52,P-buurtea4,TRUE,L_1_10,Neutral,24,Male,Française,B
24/04/2025 00:04:46,P-ccz4hxwi,TRUE,L_1_10,Neutral,25,Male,French,B
23/04/2025 20:33:59,P-hdhnsjnd,TRUE,L_1_10,Support,23,Male,Français ,B
24/04/2025 14:38:05,P-wqsbozun,TRUE,L_1_10,Blame,25,Male,French,B
23/04/2025 20:23:43,P-buurtea4,TRUE,L_1_2,Blame,24,Male,Française,B
24/04/2025 00:06:18,P-ccz4hxwi,TRUE,L_1_2,Blame,25,Male,French,B
23/04/2025 20:32:08,P-hdhnsjnd,TRUE,L_1_2,Blame,23,Male,Français ,B
24/04/2025 14:36:13,P-wqsbozun,TRUE,L_1_2,Blame,25,Male,French,B
